id_pelicula,titulo,popularidad,promedio_votos,cantidad_votos,presupuesto,ingresos,codigo_idioma_iso,nombre_compania_produccion,nombre_pais,fecha_estreno,nombre_actor,director,porcentage_ganancias,Action,Adventure,Animation,Comedy,Crime,Desconocido,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
59967,Looper,12.73,6.6,4777.0,30000000,47042000,en,Endgame Entertainment,China,2012-09-26,Joseph Gordon-Levitt,Rian Johnson,156.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59968,Our Idiot Brother,5.92,5.9,369.0,10000000,17273593,en,The Weinstein Company,United States of America,2011-08-26,Paul Rudd,Jesse Peretz,172.74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59981,Legends of Oz: Dorothy's Return,6.66,5.8,45.0,70000000,18662027,en,Prana Animation Studios,India,2013-06-13,Lea Michele,Dan St. Pierre,26.66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60062,Judy Moody and the Not Bummer Summer,2.32,5.1,14.0,20000000,14166853,en,Smokewood Entertainment,United States of America,2011-06-10,Jordana Beatty,John Schultz,70.83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60216,Five Graves to Cairo,1.12,6.9,22.0,855000,1200000,en,Paramount Pictures,United States of America,1943-05-03,Franchot Tone,Billy Wilder,140.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60304,Hansel & Gretel: Witch Hunters,10.34,5.7,3290.0,50000000,224803475,en,Paramount Pictures,United States of America,2013-01-17,Jeremy Renner,Tommy Wirkola,449.60999999999996,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60307,Diary of a Wimpy Kid: Rodrick Rules,8.43,6.3,250.0,21000000,72417394,en,Fox 2000 Pictures,United States of America,2011-03-25,Zachary Gordon,David Bowers,344.84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60308,Moneyball,15.79,7.0,1409.0,50000000,110206216,en,Columbia Pictures,United States of America,2011-09-22,Brad Pitt,Bennett Miller,220.41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60309,The Conspirator,5.48,6.2,138.0,25000000,15478800,en,Wildwood Enterprises,United States of America,2010-09-10,Evan Rachel Wood,Robert Redford,61.92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60420,Like Crazy,8.0,6.5,386.0,250000,3542353,en,Paramount Vantage,United States of America,2011-10-28,Anton Yelchin,Drake Doremus,1416.94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60422,Another Happy Day,3.5,6.2,37.0,4000000,355688,en,Filmula,United States of America,2011-11-18,Ellen Barkin,Sam Levinson,8.89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60579,Hey Ram,0.56,6.7,10.0,3900000,4900000,hi,Raaj Kamal Films International,India,2000-02-18,Kamal Haasan,Kamal Haasan,125.64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60599,Arbitrage,5.81,6.1,300.0,12000000,35485056,en,Lionsgate,United States of America,2012-09-14,Richard Gere,Nicholas Jarecki,295.71,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60747,Red Dawn,5.63,5.3,573.0,65000000,44806783,en,Contrafilm,United States of America,2012-11-21,Chris Hemsworth,Dan Bradley,68.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60935,The Thing,10.17,6.0,876.0,35000000,28128670,en,Universal Pictures,United States of America,2011-10-12,Mary Elizabeth Winstead,Matthijs van Heijningen Jr.,80.37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60994,Guinevere,4.0,5.900000000000001,9.0,2600000,614202,en,Miramax Films,United States of America,1999-09-04,Sarah Polley,Audrey Wells,23.62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61012,Silent Hill: Revelation 3D,5.75,5.1,435.0,20000000,52302796,en,Davis-Films,France,2012-10-10,Adelaide Clemens,Michael J. Bassett,261.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
61178,Nadine,7.57,5.5,21.0,12000000,5669831,en,TriStar Pictures,United States of America,1987-08-07,Jeff Bridges,Robert Benton,47.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61400,Thank You,1.42,5.7,16.0,13100000,4100000,hi,UTV Motion Pictures,India,2011-04-08,Akshay Kumar,Anees Bazmee,31.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61752,Girl 6,4.41,5.7,17.0,12000000,4939939,en,Fox Searchlight Pictures,United States of America,1996-03-22,Theresa Randle,Spike Lee,41.17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61791,Rise of the Planet of the Apes,41.61,7.0,4452.0,93000000,482860185,en,Ingenious Film Partners,United States of America,2011-08-03,James Franco,Rupert Wyatt,519.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
61891,Anonymous,13.41,6.3,291.0,30000000,15395087,en,Columbia Pictures,United Kingdom,2011-10-21,Jamie Campbell Bower,Roland Emmerich,51.32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61984,Space Battleship Yamato,5.23,6.299999999999999,59.0,12000000,11212294,ja,Tokyo Broadcasting System (TBS),Japan,2010-12-01,Hiroyuki Ikeuchi,Takashi Yamazaki,93.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
62046,Flypaper,8.13,6.2,261.0,5000000,3142154,en,Rising Star,Germany,2011-08-19,Patrick Dempsey,Rob Minkoff,62.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
62177,Brave,15.88,6.7,4760.0,185000000,538983207,en,Walt Disney Pictures,United States of America,2012-06-21,Kelly Macdonald,Brenda Chapman,291.34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62204,Quest for Fire,8.34,7.2,111.0,12000000,55260558,xx,Belstar Productions,Canada,1981-12-15,Everett McGill,Jean-Jacques Annaud,460.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62206,30 Minutes or Less,9.76,5.6,537.0,28000000,40547440,en,Columbia Pictures,United States of America,2011-08-11,Jesse Eisenberg,Ruben Fleischer,144.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62211,Monsters University,16.27,7.0,3622.0,200000000,743559607,en,Walt Disney Pictures,United States of America,2013-06-20,Billy Crystal,Dan Scanlon,371.78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62213,Dark Shadows,10.67,5.7,2383.0,150000000,245527149,en,Village Roadshow Pictures,Australia,2012-05-08,Johnny Depp,Tim Burton,163.68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62214,Frankenweenie,10.3,6.6,951.0,39000000,35287788,en,Tim Burton Productions,United States of America,2012-10-04,Charlie Tahan,Tim Burton,90.48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62215,Melancholia,8.12,7.0,915.0,7400000,21817298,en,Zentropa Entertainments,Denmark,2011-05-26,Kirsten Dunst,Lars von Trier,294.83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62276,Bummer,1.4,6.0,18.0,700000,1600000,ru,CTB Film Company,Russia,2003-08-02,Sergey Gorobchenko,Pyotr Buslov,228.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62630,The Devil's Double,6.68,6.5,208.0,19100000,5728213,en,Corrino Media Corporation,Netherlands,2011-02-11,Dominic Cooper,Lee Tamahori,29.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62652,Bamako,0.37,6.4,9.0,2000000,111000,bm,Arte France,Mali,2006-06-21,Aïssa Maïga,Abderrahmane Sissako,5.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62676,Limbo,1.97,7.0,17.0,8000000,1997807,en,,,1999-06-04,Mary Elizabeth Mastrantonio,John Sayles,24.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62732,Lovey-Dovey 2,1.16,3.9,9.0,3000000,17850711,ru,Real Dakota,Russia,2008-12-23,Kristina Orbakayte,Maksim Pezhemskiy,595.02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62756,Singam,1.13,6.9,19.0,2200000,9700000,ta,Reliance Big Pictures,India,2010-05-28,Suriya ,Hari,440.91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62757,Savages,0.9,5.8,6.0,800000,1328612,ru,,,2006-11-23,Marat Basharov,Viktor Shamirov,166.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62764,Mirror Mirror,14.17,5.5,1148.0,85000000,183018522,en,Relativity Media,United States of America,2012-03-15,Julia Roberts,Tarsem Singh,215.32000000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62796,William & Kate,2.49,5.8,30.0,20,15,,,,2011-04-18,Camilla Luddington,Mark Rosman,75.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62835,Colombiana,8.06,6.5,848.0,40000000,60965854,en,TF1 Films Production,France,2011-07-27,Zoe Saldana,Olivier Megaton,152.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62837,Dolphin Tale,6.7,6.6,166.0,37000000,95404397,en,Alcon Entertainment,United States of America,2011-09-23,Morgan Freeman,Charles Martin Smith,257.85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62838,New Year's Eve,6.95,5.7,744.0,56000000,142044638,en,New Line Cinema,United States of America,2011-12-08,Robert De Niro,Garry Marshall,253.65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63020,The Perez Family,1.43,6.6,9.0,11000000,2832826,en,"Samuel Goldwyn Company, The",United States of America,1995-05-12,Marisa Tomei,Mira Nair,25.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63281,Pro Lyuboff,0.12,4.0,3.0,2000000,1268793,ru,Profit,Russia,2010-09-30,Fyodor Bondarchuk,Olga Subbotina,63.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
63311,The Skin I Live In,9.78,7.4,797.0,13000000,5774854,es,El Deseo,Spain,2011-08-17,Antonio Banderas,Pedro Almodóvar,44.42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63492,What's Your Number?,6.96,6.2,689.0,20000000,30426096,en,Regency Enterprises,United States of America,2011-09-30,Chris Evans,Mark Mylod,152.13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63493,The Ledge,4.88,5.9,103.0,10000000,610986,en,Rising Star,United States of America,2011-05-06,Patrick Wilson,Matthew Chapman,6.11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63838,Mechenosets,0.41,5.6,7.0,5000000,3919731,ru,Kinokompaniya CTB,Russia,2006-10-12,Artyom Tkachenko,Filipp Yankovsky,78.39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63898,Antidur,0.04,1.0,1.0,5000000,1413000,ru,,Russia,2007-09-06,Vladimir Turchinsky,Vladimir Shchegolkov,28.26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63943,West Is West,0.75,6.3,15.0,3837625,3867000,en,BBC Films,United Kingdom,2010-10-19,Aqib Khan,Andy de Emmony,100.77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63996,Vipers Nest,1.43,5.2,20.0,3500000,18000000,nl,Independent Films,Netherlands,2011-03-10,Linda de Mol,Will Koopman,514.29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64264,Gloss,0.88,3.6,6.0,2500000,4684165,ru,,Russia,2007-08-23,Yuliya Vysotskaya,Andrei Konchalovsky,187.37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64328,The Muppets,10.21,6.5,509.0,45000000,165184237,en,Walt Disney Pictures,United States of America,2011-11-22,Amy Adams,James Bobin,367.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64483,A Driver for Vera,0.98,6.2,11.0,3300000,2011837,ru,Channel One Russia,Russia,2004-07-27,Igor Petrenko,Pavel Chukhray,60.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64635,Total Recall,16.43,5.8,2540.0,125000000,198802074,en,Columbia Pictures,Canada,2012-08-02,Colin Farrell,Len Wiseman,159.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64639,Straw Dogs,8.05,5.5,147.0,25000000,10324441,en,Battleplan Productions,United States of America,2011-09-16,James Marsden,Rod Lurie,41.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64682,The Great Gatsby,17.6,7.3,3885.0,105000000,351040419,en,Village Roadshow Pictures,United States of America,2013-05-10,Leonardo DiCaprio,Baz Luhrmann,334.32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64685,Extremely Loud & Incredibly Close,7.830000000000001,6.900000000000001,726.0,40000000,55247881,en,Paramount Pictures,United States of America,2011-12-24,Thomas Horn,Stephen Daldry,138.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64686,47 Ronin,14.89,5.9,1357.0,175000000,150962475,en,Mid Atlantic Films,United States of America,2013-12-06,Keanu Reeves,Carl Rinsch,86.26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64688,21 Jump Street,11.25,6.7,4151.0,42000000,201585328,en,Columbia Pictures,United States of America,2012-03-12,Channing Tatum,Phil Lord,479.9700000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64689,Killing Them Softly,6.779999999999999,5.8,751.0,15000000,37930465,en,Plan B Entertainment,United States of America,2012-09-20,Brad Pitt,Andrew Dominik,252.86999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64690,Drive,15.39,7.400000000000001,3832.0,15000000,78054825,en,Bold Films,United States of America,2011-08-06,Ryan Gosling,Nicolas Winding Refn,520.37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64720,Take Shelter,5.6,7.1,479.0,5000000,3099314,en,Hydraulx,United States of America,2011-11-25,Michael Shannon,Jeff Nichols,61.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64802,Love! Valour! Compassion!,1.74,5.7,10.0,2000000,2900000,en,Fine Line Features,United States of America,1997-05-16,Jason Alexander,Joe Mantello,145.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64807,Grudge Match,11.66,6.0,437.0,40000000,44907260,en,Gerber Pictures,United States of America,2013-12-25,Robert De Niro,Peter Segal,112.27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65055,Shark Night,6.06,4.9,134.0,28000000,10126458,en,Incentive Filmed Entertainment,United States of America,2011-09-02,Sara Paxton,David R. Ellis,36.17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65057,The Descendants,11.79,6.7,956.0,20000000,177243185,en,Fox Searchlight Pictures,United States of America,2011-09-09,George Clooney,Alexander Payne,886.2199999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65086,The Woman in Black,8.9,6.099999999999999,1237.0,17000000,127730736,en,Hammer Film Productions,Canada,2012-02-01,Daniel Radcliffe,James Watkins,751.36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65157,Cheetah,0.01,5.9,10.0,5000000,8153677,en,,,1989-08-18,Keith Coogan,Jeff Blyth,163.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65203,The Broadway Melody,0.76,5.0,20.0,379000,4358000,en,Metro-Goldwyn-Mayer (MGM),United States of America,1929-02-08,Charles King,Harry Beaumont,1149.87,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65212,The Silver Chalice,0.31,4.1,5.0,4500000,3200000,en,Warner Bros.,United States of America,1954-12-20,Virginia Mayo,Victor Saville,71.11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65614,Dreaming of Space,0.57,5.7,3.0,2000000,696681,ru,Studio Rock,Russia,2005-06-23,Evgeny Mironov,Aleksey Uchitel,34.83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65650,The Good Doctor,8.28,5.0,52.0,6000000,5206,en,,United States of America,2011-01-01,Orlando Bloom,Lance Daly,0.09,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65754,The Girl with the Dragon Tattoo,8.91,7.199999999999999,2479.0,90000000,232617430,en,Columbia Pictures,Norway,2011-12-14,Daniel Craig,David Fincher,258.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
65759,Happy Feet Two,9.14,5.8,381.0,130000000,150406466,en,Village Roadshow Pictures,Australia,2011-11-17,Elijah Wood,George Miller,115.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66120,The Monk,8.89,5.8,32.0,11000000,807535,fr,Diaphana Films,France,2011-07-12,Vincent Cassel,Dominik Moll,7.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
66150,Life in a Day,4.96,7.3,84.0,45202,225861,en,Scott Free Productions,United Kingdom,2011-01-27,Cindy Baer,Kevin Macdonald,499.67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66526,Mudhalvan,0.24,6.3,6.0,7400000,22000000,ta,S Pictures,India,1999-11-07,Arjun Sarja,S. Shankar,297.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
66634,Dingo,0.12,6.0,1.0,200000,300000,en,Vertigo Productions,Australia,1991-06-02,Colin Friels,Rolf de Heer,150.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
67109,Delhi Belly,1.93,7.0,39.0,4090000,18035000,en,UTV Motion Pictures,India,2011-07-01,Imran Khan,Abhinay Deo,440.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67220,Hard Contract,0.49,6.7,3.0,4000000,1750000,en,,,1969-04-30,James Coburn,S. Lee Pogostin,43.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67660,Think Like a Man,5.26,6.9,287.0,12000000,96070507,en,Rainforest Films,United States of America,2012-04-16,Michael Ealy,Tim Story,800.59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67675,Glee: The Concert Movie,9.2,6.900000000000001,81.0,9000000,18663238,en,Twentieth Century Fox Film Corporation,United States of America,2011-08-11,Dianna Agron,Kevin Tancharoen,207.37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67772,"Come Back to the 5 & Dime, Jimmy Dean, Jimmy Dean",1.09,4.9,14.0,850000,840000,en,Sandcastle 5 Productions,United States of America,1982-11-12,Cher,Robert Altman,98.82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67913,The Guard,11.26,6.8,378.0,6000000,19560274,ga,UK Film Council,Ireland,2011-07-07,Brendan Gleeson,John Michael McDonagh,326.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68016,Aadukalam,0.37,6.8,8.0,4000000,6000000,ta,Sun Pictures,India,2011-01-14,Dhanush,Vetrimaran,150.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68179,Escape from Planet Earth,11.62,5.7,337.0,40000000,74597643,en,Rainmaker Entertainment,Canada,2013-02-14,Brendan Fraser,Callan Brunker,186.49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68351,Sankofa,0.05,6.9,5.0,1000000,2691899,en,Channel Four Films,Burkina Faso,1993-05-28,Kofi Ghanaba,Haile Gerima,269.19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68430,Paradise,7.18,5.6,13.0,34000000,18634643,en,Touchwood Pacific Partners 1,United States of America,1991-09-18,Melanie Griffith,Mary Agnes Donoghue,54.81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68718,Django Unchained,19.79,7.8,10297.0,100000000,425368238,en,Columbia Pictures,United States of America,2012-12-25,Jamie Foxx,Quentin Tarantino,425.37000000000006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68721,Iron Man 3,23.72,6.8,8951.0,200000000,1215439994,en,Marvel Studios,China,2013-04-18,Robert Downey Jr.,Shane Black,607.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68722,The Master,8.07,7.0,720.0,32000000,28258060,en,Ghoulardi Film Company,United States of America,2012-09-07,Joaquin Phoenix,Paul Thomas Anderson,88.31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68724,Elysium,15.23,6.4,3510.0,115000000,286140700,en,TriStar Pictures,United States of America,2013-08-07,Matt Damon,Neill Blomkamp,248.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
68726,Pacific Rim,33.95,6.7,4903.0,180000000,407602906,en,Legendary Pictures,United States of America,2013-07-11,Idris Elba,Guillermo del Toro,226.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68727,Trance,7.88,6.5,975.0,20000000,24261569,en,Cloud Eight Films,United Kingdom,2013-03-27,James McAvoy,Danny Boyle,121.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
68728,Oz: The Great and Powerful,11.14,5.7,3576.0,200000000,491868548,en,Walt Disney Pictures,United States of America,2013-03-07,James Franco,Sam Raimi,245.93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
68730,Silence,14.17,7.0,754.0,46000000,23737523,ja,CatchPlay,Mexico,2016-12-22,Andrew Garfield,Martin Scorsese,51.60000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68734,Argo,14.24,7.099999999999999,3473.0,44500000,232324128,en,GK Films,United States of America,2012-10-11,Ben Affleck,Ben Affleck,522.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68735,Warcraft,12.57,6.3,2325.0,160000000,433677183,en,Universal Pictures,Canada,2016-05-25,Paula Patton,Duncan Jones,271.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68737,Seventh Son,15.300000000000002,5.2,980.0,95000000,114178613,en,Legendary Pictures,China,2014-12-12,Jeff Bridges,Sergei Bodrov,120.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68812,The Iceman,13.13,6.4,368.0,20000000,1969193,en,Bleiberg Entertainment,United States of America,2012-09-01,Michael Shannon,Ariel Vromen,9.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
68817,Footloose,6.16,6.400000000000001,438.0,24000000,63543328,en,Dylan Sellers Productions,United States of America,2011-10-06,Kenny Wormald,Craig Brewer,264.76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68924,The Ice Storm,7.150000000000001,6.900000000000001,181.0,18000000,8038061,en,Fox Searchlight Pictures,France,1997-09-27,Kevin Kline,Ang Lee,44.66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69399,Citizen,0.23,5.9,6.0,500000,500000,ta,Nic Arts,India,2001-06-08,Ajith Kumar,Saravana Subbiah,100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69401,Dheena,0.35,5.3,5.0,500000,500000,ta,Vijayam Cine Combines,India,2001-01-14,Ajith Kumar,A.R. Murugadoss,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69404,Mugavari,0.28,7.5,2.0,500000,500000,ta,,India,2000-02-02,Ajith Kumar,V. Z. Durai,100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69407,Varalaru,0.48,6.1,6.0,500000,500000,ta,Nic Arts,India,2006-10-20,Ajith Kumar,K. S. Ravikumar,100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69417,Villan,0.46,6.7,5.0,500000,500000,ta,Nic Arts,India,2002-12-05,Ajith Kumar,K. S. Ravikumar,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69422,Aasai,0.37,6.0,2.0,500000,500000,ta,,India,1995-09-25,Ajith Kumar,Vasanth,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69423,Kadhal Kottai,0.07,7.0,2.0,500000,500000,ta,Sivashakthi Movie Makers,India,1996-07-12,Ajith Kumar,Agathiyan,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
69426,Kandukondain Kandukondain,0.66,6.400000000000001,7.0,500000,500000,en,,India,2000-05-05,Ajith Kumar,Rajiv Menon,100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69427,Amarkalam,0.49,6.6,4.0,500000,500000,ta,,India,1999-08-25,Ajith Kumar,Saran,100.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69428,Vaali,0.51,6.0,6.0,500000,500000,ta,,India,1999-05-01,Ajith Kumar,S. J. Surya,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
69668,Dream House,10.0,5.8,401.0,50000000,38502340,en,Cliffjack Motion Pictures,Canada,2011-09-30,Daniel Craig,Jim Sheridan,77.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69928,The Man Who Loved Women,5.21,4.4,9.0,19000000,11000000,,Columbia Pictures,United States of America,1983-12-18,Burt Reynolds,Blake Edwards,57.89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70026,Falling From Grace,0.0,5.3,3.0,3,232,,,,1992-02-21,John Mellencamp,John Mellencamp,7733.33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
